timestamp,h,G_Dh,G_Bn,Ta,FF,DD
2017-03-17 00:00:00,1,0,0,6.8,2.6,7
2017-03-17 01:00:00,2,0,0,6.5,2.0,349
2017-03-17 02:00:00,3,0,0,6.2,2.2,3
2017-03-17 03:00:00,4,0,0,6.0,1.7,4
2017-03-17 04:00:00,5,0,0,5.9,1.0,340
2017-03-17 05:00:00,6,0,0,5.8,0.6,340
2017-03-17 06:00:00,7,0,0,5.8,0.4,338
2017-03-17 07:00:00,8,35,318,7.1,0.8,335
2017-03-17 08:00:00,9,61,595,9.5,1.2,341
2017-03-17 09:00:00,10,106,604,11.9,1.4,329
2017-03-17 10:00:00,11,120,707,14.3,2.8,4
2017-03-17 11:00:00,12,117,785,16.6,1.8,358
2017-03-17 12:00:00,13,125,793,18.4,2.4,356
2017-03-17 13:00:00,14,140,743,19.7,3.4,305
2017-03-17 14:00:00,15,110,773,20.4,2.4,349
2017-03-17 15:00:00,16,80,778,20.7,2.6,343
2017-03-17 16:00:00,17,63,713,20.2,2.2,339
2017-03-17 17:00:00,18,88,306,18.9,2.8,324
2017-03-17 18:00:00,19,8,0,17.2,1.9,21
2017-03-17 19:00:00,20,0,0,16.0,1.4,347
2017-03-17 20:00:00,21,0,0,14.8,1.4,65
2017-03-17 21:00:00,22,0,0,13.6,1.7,53
2017-03-17 22:00:00,23,0,0,12.4,1.3,52
2017-03-17 23:00:00,24,0,0,11.2,1.8,39
2017-03-18 00:00:00,1,0,0,9.9,2.2,62
2017-03-18 01:00:00,2,0,0,8.5,3.9,342
2017-03-18 02:00:00,3,0,0,7.1,4.6,49
2017-03-18 03:00:00,4,0,0,6.4,5.6,49
2017-03-18 04:00:00,5,0,0,5.6,5.2,75
2017-03-18 05:00:00,6,0,0,5.1,4.9,37
2017-03-18 06:00:00,7,0,0,5.1,3.9,35
2017-03-18 07:00:00,8,36,343,6.2,2.8,34
2017-03-18 08:00:00,9,68,567,8.1,2.6,341
2017-03-18 09:00:00,10,101,639,10.2,3.4,21
2017-03-18 10:00:00,11,127,690,12.2,1.4,17
2017-03-18 11:00:00,12,215,526,13.7,1.4,16
2017-03-18 12:00:00,13,179,653,15.1,1.6,329
2017-03-18 13:00:00,14,162,693,16.1,0.5,8
2017-03-18 14:00:00,15,139,694,16.7,0.4,4
2017-03-18 15:00:00,16,140,591,16.7,0.4,348
2017-03-18 16:00:00,17,97,555,16.2,0.3,321
2017-03-18 17:00:00,18,88,186,14.9,0.2,348
2017-03-18 18:00:00,19,3,0,13.4,0.7,336
2017-03-18 19:00:00,20,0,0,12.1,0.9,350
2017-03-18 20:00:00,21,0,0,10.8,0.9,329
2017-03-18 21:00:00,22,0,0,9.5,1.1,338
2017-03-18 22:00:00,23,0,0,8.3,0.9,334
2017-03-18 23:00:00,24,0,0,7.0,0.7,325
2017-03-19 00:00:00,1,0,0,6.1,0.8,333
2017-03-19 01:00:00,2,0,0,5.1,1.3,355
2017-03-19 02:00:00,3,0,0,4.2,1.2,37
2017-03-19 03:00:00,4,0,0,3.7,1.6,16
2017-03-19 04:00:00,5,0,0,3.2,1.0,90
2017-03-19 05:00:00,6,0,0,2.8,0.8,58
2017-03-19 06:00:00,7,0,0,2.8,0.6,34
2017-03-19 07:00:00,8,36,417,4.3,0.7,335
2017-03-19 08:00:00,9,50,708,6.6,1.7,345
2017-03-19 09:00:00,10,53,846,9.2,1.3,10
2017-03-19 10:00:00,11,60,920,11.7,0.9,27
2017-03-19 11:00:00,12,69,944,13.9,0.9,55
2017-03-19 12:00:00,13,79,927,15.6,1.4,34
2017-03-19 13:00:00,14,79,916,16.8,1.6,59
2017-03-19 14:00:00,15,72,899,17.5,2.2,46
2017-03-19 15:00:00,16,64,849,17.6,1.9,63
2017-03-19 16:00:00,17,56,757,17.0,2.2,64
2017-03-19 17:00:00,18,90,342,15.6,2.8,17
2017-03-19 18:00:00,19,9,0,13.8,4.9,27
2017-03-19 19:00:00,20,0,0,12.4,3.9,57
2017-03-19 20:00:00,21,0,0,10.9,2.8,32
2017-03-19 21:00:00,22,0,0,9.5,4.6,21
2017-03-19 22:00:00,23,0,0,8.1,3.7,91
2017-03-19 23:00:00,24,0,0,6.6,2.2,243
2017-03-20 00:00:00,1,0,0,5.4,2.2,217
2017-03-20 01:00:00,2,0,0,4.0,3.4,109
2017-03-20 02:00:00,3,0,0,2.6,4.6,108
2017-03-20 03:00:00,4,0,0,1.9,4.9,36
2017-03-20 04:00:00,5,0,0,1.2,4.6,230
2017-03-20 05:00:00,6,0,0,0.7,3.1,281
2017-03-20 06:00:00,7,0,0,0.6,1.8,190
2017-03-20 07:00:00,8,37,410,2.0,3.7,227
2017-03-20 08:00:00,9,55,663,4.1,5.6,252
2017-03-20 09:00:00,10,62,807,6.5,3.7,244
2017-03-20 10:00:00,11,75,856,8.8,4.6,244
2017-03-20 11:00:00,12,96,853,10.7,4.6,215
2017-03-20 12:00:00,13,111,838,12.2,2.6,250
2017-03-20 13:00:00,14,115,819,13.3,2.2,227
2017-03-20 14:00:00,15,113,774,13.8,1.1,257
2017-03-20 15:00:00,16,82,783,13.9,1.4,112
2017-03-20 16:00:00,17,71,680,13.2,0.9,79
2017-03-20 17:00:00,18,92,297,11.9,1.2,32
2017-03-20 18:00:00,19,8,0,10.2,1.9,18
2017-03-20 19:00:00,20,0,0,8.9,1.7,42
2017-03-20 20:00:00,21,0,0,7.7,1.3,0
2017-03-20 21:00:00,22,0,0,6.4,1.7,45
2017-03-20 22:00:00,23,0,0,5.1,2.2,29
2017-03-20 23:00:00,24,0,0,3.9,2.4,96
2017-03-21 00:00:00,1,0,0,3.0,1.9,88
2017-03-21 01:00:00,2,0,0,2.1,1.6,126
2017-03-21 02:00:00,3,0,0,1.1,2.8,204
2017-03-21 03:00:00,4,0,0,0.6,2.4,193
2017-03-21 04:00:00,5,0,0,0.1,1.6,41
2017-03-21 05:00:00,6,0,0,-0.3,1.9,23
2017-03-21 06:00:00,7,1,0,-0.3,1.7,21
2017-03-21 07:00:00,8,37,444,1.2,1.6,12
2017-03-21 08:00:00,9,50,722,3.7,1.9,216
2017-03-21 09:00:00,10,54,850,6.3,1.9,215
2017-03-21 10:00:00,11,60,927,8.9,1.7,237
2017-03-21 11:00:00,12,69,953,11.1,1.3,198
2017-03-21 12:00:00,13,73,967,12.9,1.7,231
2017-03-21 13:00:00,14,71,968,14.2,2.4,192
2017-03-21 14:00:00,15,64,952,14.8,4.6,47
2017-03-21 15:00:00,16,54,921,15.0,4.2,178
2017-03-21 16:00:00,17,48,835,14.3,4.6,214
2017-03-21 17:00:00,18,96,398,12.9,5.9,224
2017-03-21 18:00:00,19,14,0,11.0,9.2,230
2017-03-21 19:00:00,20,0,0,10.3,9.2,254
2017-03-21 20:00:00,21,0,0,9.6,13.3,252
2017-03-21 21:00:00,22,0,0,9.0,12.0,221
2017-03-21 22:00:00,23,0,0,8.3,11.2,58
2017-03-21 23:00:00,24,0,0,7.6,11.2,103
2017-03-22 00:00:00,1,0,0,7.3,9.2,74
2017-03-22 01:00:00,2,0,0,7.0,8.4,242
2017-03-22 02:00:00,3,0,0,6.7,8.4,232
2017-03-22 03:00:00,4,0,0,6.6,6.8,243
2017-03-22 04:00:00,5,0,0,6.4,4.9,273
2017-03-22 05:00:00,6,0,0,6.4,3.7,210
2017-03-22 06:00:00,7,0,0,6.4,3.4,235
2017-03-22 07:00:00,8,35,0,6.9,4.6,227
2017-03-22 08:00:00,9,88,0,7.8,4.2,243
2017-03-22 09:00:00,10,59,0,8.0,4.6,296
2017-03-22 10:00:00,11,252,239,10.3,4.9,334
2017-03-22 11:00:00,12,332,636,13.8,4.9,298
2017-03-22 12:00:00,13,317,83,14.5,2.8,251
2017-03-22 13:00:00,14,251,15,14.6,2.4,309
2017-03-22 14:00:00,15,202,5,14.4,2.4,322
2017-03-22 15:00:00,16,205,31,14.3,1.9,252
2017-03-22 16:00:00,17,46,0,13.1,3.4,250
2017-03-22 17:00:00,18,96,402,13.2,3.4,255
2017-03-22 18:00:00,19,13,0,12.3,3.7,261
2017-03-22 19:00:00,20,0,0,11.6,3.7,244
2017-03-22 20:00:00,21,0,0,10.8,2.6,248
2017-03-22 21:00:00,22,0,0,10.1,2.0,252
2017-03-22 22:00:00,23,0,0,9.3,1.8,238
2017-03-22 23:00:00,24,0,0,8.6,1.6,207
2017-03-23 00:00:00,1,0,0,7.7,1.6,241
2017-03-23 01:00:00,2,0,0,6.8,2.4,225
2017-03-23 02:00:00,3,0,0,5.9,2.4,83
2017-03-23 03:00:00,4,0,0,5.4,3.4,242
2017-03-23 04:00:00,5,0,0,5.0,3.7,250
2017-03-23 05:00:00,6,0,0,4.6,2.8,253
2017-03-23 06:00:00,7,1,0,4.6,3.7,259
2017-03-23 07:00:00,8,43,0,5.2,2.6,282
2017-03-23 08:00:00,9,104,0,6.1,3.4,164
2017-03-23 09:00:00,10,164,6,7.0,2.6,243
2017-03-23 10:00:00,11,252,283,9.3,2.8,212
2017-03-23 11:00:00,12,311,59,10.4,6.4,148
2017-03-23 12:00:00,13,317,46,11.1,5.2,15
2017-03-23 13:00:00,14,325,232,12.2,4.9,69
2017-03-23 14:00:00,15,280,310,13.1,5.2,145
2017-03-23 15:00:00,16,227,70,13.0,5.6,183
2017-03-23 16:00:00,17,162,292,13.0,7.3,83
2017-03-23 17:00:00,18,115,434,12.7,5.2,237
2017-03-23 18:00:00,19,34,0,11.6,5.2,219
2017-03-23 19:00:00,20,0,0,10.7,3.7,241
2017-03-23 20:00:00,21,0,0,9.8,3.7,116
2017-03-23 21:00:00,22,0,0,8.9,2.4,76
2017-03-23 22:00:00,23,0,0,8.0,2.0,24
2017-03-23 23:00:00,24,0,0,7.1,1.6,215
2017-03-24 00:00:00,1,0,0,6.5,0.8,189
2017-03-24 01:00:00,2,0,0,5.8,0.7,248
2017-03-24 02:00:00,3,0,0,5.2,1.0,219
2017-03-24 03:00:00,4,0,0,4.8,0.5,243
2017-03-24 04:00:00,5,0,0,4.4,0.2,232
2017-03-24 05:00:00,6,0,0,4.2,0.5,180
2017-03-24 06:00:00,7,1,0,4.2,0.8,73
2017-03-24 07:00:00,8,55,188,5.6,1.1,73
2017-03-24 08:00:00,9,137,86,6.9,1.6,18
2017-03-24 09:00:00,10,227,101,8.5,2.2,39
2017-03-24 10:00:00,11,281,191,10.3,4.2,52
2017-03-24 11:00:00,12,328,142,11.6,3.7,46
2017-03-24 12:00:00,13,347,229,13.0,3.9,51
2017-03-24 13:00:00,14,342,163,13.8,4.2,24
2017-03-24 14:00:00,15,287,263,14.3,5.9,21
2017-03-24 15:00:00,16,160,547,14.8,7.3,352
2017-03-24 16:00:00,17,119,494,14.7,10.2,42
2017-03-24 17:00:00,18,85,331,13.9,8.4,8
2017-03-24 18:00:00,19,23,0,12.5,4.2,315
2017-03-24 19:00:00,20,0,0,11.9,3.1,338
2017-03-24 20:00:00,21,0,0,11.4,2.0,17
2017-03-24 21:00:00,22,0,0,10.8,1.7,342
2017-03-24 22:00:00,23,0,0,10.2,1.4,23
2017-03-24 23:00:00,24,0,0,9.6,1.2,28
2017-03-25 00:00:00,1,0,0,9.3,2.0,17
2017-03-25 01:00:00,2,0,0,8.9,3.7,52
2017-03-25 02:00:00,3,0,0,8.6,5.2,29
2017-03-25 03:00:00,4,0,0,8.4,4.9,164
2017-03-25 04:00:00,5,0,0,8.1,3.7,211
2017-03-25 05:00:00,6,0,0,8.0,2.6,215
2017-03-25 06:00:00,7,1,0,8.1,2.8,235
2017-03-25 07:00:00,8,23,0,8.4,3.4,108
2017-03-25 08:00:00,9,63,0,8.9,3.4,137
2017-03-25 09:00:00,10,83,0,9.4,3.1,61
2017-03-25 10:00:00,11,119,0,9.8,3.9,49
2017-03-25 11:00:00,12,127,0,10.2,2.6,347
2017-03-25 12:00:00,13,133,0,10.4,2.8,10
2017-03-25 13:00:00,14,125,0,10.6,3.1,35
2017-03-25 14:00:00,15,107,0,10.6,2.2,30
2017-03-25 15:00:00,16,93,0,10.7,3.7,17
2017-03-25 16:00:00,17,71,0,10.6,4.2,358
2017-03-25 17:00:00,18,34,0,10.3,3.7,351
2017-03-25 18:00:00,19,4,0,9.8,2.2,11
2017-03-25 19:00:00,20,0,0,8.2,1.7,24
2017-03-25 20:00:00,21,0,0,8.6,1.4,28
2017-03-25 21:00:00,22,0,0,7.9,1.9,15
2017-03-25 22:00:00,23,0,0,7.6,1.9,45
2017-03-25 23:00:00,24,0,0,7.2,1.2,53
2017-03-26 00:00:00,1,0,0,6.5,2.4,6
2017-03-26 01:00:00,2,0,0,5.6,2.4,347
2017-03-26 02:00:00,3,0,0,4.7,2.2,3
2017-03-26 03:00:00,4,0,0,4.2,2.6,8
2017-03-26 04:00:00,5,0,0,3.7,4.2,350
2017-03-26 05:00:00,6,0,0,3.3,5.2,5
2017-03-26 06:00:00,7,2,0,3.3,5.2,19
2017-03-26 07:00:00,8,62,155,4.6,5.6,22
2017-03-26 08:00:00,9,144,116,5.9,5.9,341
2017-03-26 09:00:00,10,241,184,7.7,7.9,348
2017-03-26 10:00:00,11,284,204,9.2,6.4,329
2017-03-26 11:00:00,12,326,250,10.7,7.3,328
2017-03-26 12:00:00,13,346,255,11.8,7.9,348
2017-03-26 13:00:00,14,345,161,12.4,7.3,331
2017-03-26 14:00:00,15,308,159,12.7,8.4,8
2017-03-26 15:00:00,16,253,70,12.4,6.4,354
2017-03-26 16:00:00,17,167,36,11.7,6.8,2
2017-03-26 17:00:00,18,65,0,10.6,6.8,23
2017-03-26 18:00:00,19,4,0,9.4,4.2,38
2017-03-26 19:00:00,20,0,0,8.9,4.9,135
2017-03-26 20:00:00,21,0,0,8.4,5.9,19
2017-03-26 21:00:00,22,0,0,7.9,7.9,81
2017-03-26 22:00:00,23,0,0,7.5,4.9,67
2017-03-26 23:00:00,24,0,0,7.0,4.9,68
2017-03-27 00:00:00,1,0,0,6.8,2.8,57
2017-03-27 01:00:00,2,0,0,6.6,2.0,18
2017-03-27 02:00:00,3,0,0,6.4,3.1,100
2017-03-27 03:00:00,4,0,0,6.3,3.1,122
2017-03-27 04:00:00,5,0,0,6.2,3.1,216
2017-03-27 05:00:00,6,0,0,6.2,3.1,206
2017-03-27 06:00:00,7,3,0,6.3,3.4,222
2017-03-27 07:00:00,8,58,231,8.0,2.4,221
2017-03-27 08:00:00,9,161,175,10.0,2.4,254
2017-03-27 09:00:00,10,191,329,12.1,1.9,248
2017-03-27 10:00:00,11,282,250,14.0,2.8,248
2017-03-27 11:00:00,12,297,333,15.8,2.6,228
2017-03-27 12:00:00,13,322,325,17.2,2.6,252
2017-03-27 13:00:00,14,318,292,18.1,2.6,244
2017-03-27 14:00:00,15,310,192,18.5,3.4,237
2017-03-27 15:00:00,16,276,122,18.5,2.0,232
2017-03-27 16:00:00,17,193,120,17.9,1.9,225
2017-03-27 17:00:00,18,94,80,16.7,2.2,269
2017-03-27 18:00:00,19,4,0,15.3,2.8,233
2017-03-27 19:00:00,20,0,0,14.6,3.9,245
2017-03-27 20:00:00,21,0,0,13.9,2.8,190
2017-03-27 21:00:00,22,0,0,13.2,4.2,144
2017-03-27 22:00:00,23,0,0,12.5,3.9,34
2017-03-27 23:00:00,24,0,0,11.8,6.8,90
2017-03-28 00:00:00,1,0,0,10.9,7.3,86
2017-03-28 01:00:00,2,0,0,10.1,8.8,91
2017-03-28 02:00:00,3,0,0,9.5,9.6,225
2017-03-28 03:00:00,4,0,0,9.2,6.8,259
2017-03-28 04:00:00,5,0,0,8.8,9.6,248
2017-03-28 05:00:00,6,0,0,8.5,10.2,248
2017-03-28 06:00:00,7,1,0,8.4,7.3,225
2017-03-28 07:00:00,8,53,0,9.2,7.3,192
2017-03-28 08:00:00,9,123,4,10.1,5.6,222
2017-03-28 09:00:00,10,196,13,11.2,6.4,119
2017-03-28 10:00:00,11,257,21,12.2,4.6,233
2017-03-28 11:00:00,12,271,14,12.9,5.9,243
2017-03-28 12:00:00,13,282,16,13.4,8.4,231
2017-03-28 13:00:00,14,259,10,13.7,6.4,238
2017-03-28 14:00:00,15,226,9,13.8,6.4,227
2017-03-28 15:00:00,16,192,7,13.8,5.9,247
2017-03-28 16:00:00,17,146,5,13.5,5.9,193
2017-03-28 17:00:00,18,75,0,13.0,5.9,103
2017-03-28 18:00:00,19,9,0,12.3,8.4,42
2017-03-28 19:00:00,20,0,0,11.7,10.2,21
2017-03-28 20:00:00,21,0,0,11.1,7.3,40
2017-03-28 21:00:00,22,0,0,10.5,6.8,78
2017-03-28 22:00:00,23,0,0,9.8,7.3,39
2017-03-28 23:00:00,24,0,0,8.6,5.9,15
2017-03-29 00:00:00,1,0,0,8.7,7.3,36
2017-03-29 01:00:00,2,0,0,6.7,6.4,21
2017-03-29 02:00:00,3,0,0,7.8,5.2,20
2017-03-29 03:00:00,4,0,0,7.8,6.4,121
2017-03-29 04:00:00,5,0,0,7.9,6.8,229
2017-03-29 05:00:00,6,0,0,7.9,4.6,204
2017-03-29 06:00:00,7,1,0,7.9,2.8,56
2017-03-29 07:00:00,8,14,0,7.8,2.6,120
2017-03-29 08:00:00,9,31,0,8.2,3.9,203
2017-03-29 09:00:00,10,52,0,8.4,2.8,205
2017-03-29 10:00:00,11,67,0,8.6,4.6,192
2017-03-29 11:00:00,12,71,0,8.6,2.8,122
2017-03-29 12:00:00,13,73,0,8.9,1.8,91
2017-03-29 13:00:00,14,72,0,9.0,3.7,49
2017-03-29 14:00:00,15,71,0,9.0,2.4,30
2017-03-29 15:00:00,16,55,0,8.9,2.4,136
2017-03-29 16:00:00,17,41,0,8.9,3.1,75
2017-03-29 17:00:00,18,24,0,8.5,2.4,72
2017-03-29 18:00:00,19,4,0,8.6,2.6,118
2017-03-29 19:00:00,20,0,0,7.4,4.2,21
2017-03-29 20:00:00,21,0,0,7.5,4.2,51
2017-03-29 21:00:00,22,0,0,8.0,4.2,26
2017-03-29 22:00:00,23,0,0,7.8,3.1,50
2017-03-29 23:00:00,24,0,0,7.5,3.9,23
2017-03-30 00:00:00,1,0,0,7.1,5.6,240
2017-03-30 01:00:00,2,0,0,7.5,5.2,220
2017-03-30 02:00:00,3,0,0,7.4,5.9,259
2017-03-30 03:00:00,4,0,0,7.4,7.9,189
2017-03-30 04:00:00,5,0,0,7.4,7.9,217
2017-03-30 05:00:00,6,0,0,7.4,6.4,219
2017-03-30 06:00:00,7,2,0,7.5,4.9,222
2017-03-30 07:00:00,8,27,0,7.8,3.9,138
2017-03-30 08:00:00,9,62,0,8.5,4.6,174
2017-03-30 09:00:00,10,106,0,9.1,3.4,255
2017-03-30 10:00:00,11,129,0,9.5,1.8,249
2017-03-30 11:00:00,12,160,0,9.2,3.1,252
2017-03-30 12:00:00,13,162,1,10.6,2.2,105
2017-03-30 13:00:00,14,152,0,10.9,1.7,74
2017-03-30 14:00:00,15,125,0,11.0,2.8,117
2017-03-30 15:00:00,16,90,0,11.0,5.9,227
2017-03-30 16:00:00,17,51,0,10.6,6.8,228
2017-03-30 17:00:00,18,28,0,10.4,6.8,252
2017-03-30 18:00:00,19,5,0,9.8,5.2,211
2017-03-30 19:00:00,20,0,0,9.6,4.6,248
2017-03-30 20:00:00,21,0,0,9.1,6.4,236
2017-03-30 21:00:00,22,0,0,8.6,7.9,236
2017-03-30 22:00:00,23,0,0,8.1,7.3,246
2017-03-30 23:00:00,24,0,0,7.6,5.9,235
2017-03-31 00:00:00,1,0,0,6.9,4.6,297
2017-03-31 01:00:00,2,0,0,6.2,3.4,312
2017-03-31 02:00:00,3,0,0,5.5,2.8,314
2017-03-31 03:00:00,4,0,0,5.2,2.4,326
2017-03-31 04:00:00,5,0,0,4.8,1.9,303
2017-03-31 05:00:00,6,0,0,4.5,2.2,307
2017-03-31 06:00:00,7,5,0,4.7,3.4,342
2017-03-31 07:00:00,8,73,274,6.8,2.2,229
2017-03-31 08:00:00,9,108,465,9.3,2.6,296
2017-03-31 09:00:00,10,181,427,11.5,3.1,317
2017-03-31 10:00:00,11,206,532,13.9,2.0,291
2017-03-31 11:00:00,12,278,434,15.7,2.6,242
2017-03-31 12:00:00,13,301,425,17.1,2.0,258
2017-03-31 13:00:00,14,257,496,18.2,4.2,229
2017-03-31 14:00:00,15,195,603,19.0,3.4,245
2017-03-31 15:00:00,16,145,652,19.3,4.9,212
2017-03-31 16:00:00,17,82,725,19.0,3.7,220
2017-03-31 17:00:00,18,109,451,18.0,3.9,211
2017-03-31 18:00:00,19,36,0,16.3,3.9,262
2017-03-31 19:00:00,20,0,0,14.7,3.1,233
2017-03-31 20:00:00,21,0,0,13.2,2.6,234
2017-03-31 21:00:00,22,0,0,11.6,2.2,215
2017-03-31 22:00:00,23,0,0,10.1,2.8,210
2017-03-31 23:00:00,24,0,0,8.6,3.1,81
2017-04-01 00:00:00,1,0,0,7.1,2.4,196
2017-04-01 01:00:00,2,0,0,5.4,2.6,216
2017-04-01 02:00:00,3,0,0,4.0,3.9,208
2017-04-01 03:00:00,4,0,0,3.2,3.0,358
2017-04-01 04:00:00,5,0,0,2.4,2.2,99
2017-04-01 05:00:00,6,0,0,1.8,2.4,179
2017-04-01 06:00:00,7,2,0,1.7,2.2,165
2017-04-01 07:00:00,8,13,0,1.7,2.6,98
2017-04-01 08:00:00,9,144,37,2.5,1.5,179
2017-04-01 09:00:00,10,243,72,3.5,2.2,185
2017-04-01 10:00:00,11,297,181,4.6,2.6,19
2017-04-01 11:00:00,12,317,387,5.8,4.1,32
2017-04-01 12:00:00,13,324,90,6.1,5.9,108
2017-04-01 13:00:00,14,296,18,6.1,6.3,10
2017-04-01 14:00:00,15,239,13,5.9,5.0,351
2017-04-01 15:00:00,16,257,77,5.9,3.9,324
2017-04-01 16:00:00,17,132,0,5.3,4.5,37
2017-04-01 17:00:00,18,102,217,4.9,4.8,14
2017-04-01 18:00:00,19,17,0,4.1,4.3,35
2017-04-01 19:00:00,20,0,0,3.7,2.4,13
2017-04-01 20:00:00,21,0,0,3.3,3.5,344
2017-04-01 21:00:00,22,0,0,2.8,3.2,344
2017-04-01 22:00:00,23,0,0,2.4,3.5,348
2017-04-01 23:00:00,24,0,0,2.0,3.9,341
2017-04-02 00:00:00,1,0,0,2.2,3.5,347
2017-04-02 01:00:00,2,0,0,2.4,3.9,351
2017-04-02 02:00:00,3,0,0,2.6,5.0,339
2017-04-02 03:00:00,4,0,0,2.7,4.3,357
2017-04-02 04:00:00,5,0,0,2.9,4.1,351
2017-04-02 05:00:00,6,0,0,3.0,4.5,340
2017-04-02 06:00:00,7,3,0,3.1,7.0,340
2017-04-02 07:00:00,8,27,0,3.6,7.9,341
2017-04-02 08:00:00,9,62,0,4.1,7.6,350
2017-04-02 09:00:00,10,125,0,4.9,10.0,356
2017-04-02 10:00:00,11,160,0,5.6,5.9,319
2017-04-02 11:00:00,12,159,0,6.1,4.5,353
2017-04-02 12:00:00,13,196,4,6.6,5.3,12
2017-04-02 13:00:00,14,165,1,6.9,4.8,7
2017-04-02 14:00:00,15,160,0,7.1,5.0,8
2017-04-02 15:00:00,16,158,0,7.2,4.8,356
2017-04-02 16:00:00,17,115,0,7.2,3.7,45
2017-04-02 17:00:00,18,57,0,6.7,6.3,24
2017-04-02 18:00:00,19,9,0,6.1,6.3,22
2017-04-02 19:00:00,20,0,0,6.0,5.0,17
2017-04-02 20:00:00,21,0,0,5.7,6.7,69
2017-04-02 21:00:00,22,0,0,5.0,6.7,32
2017-04-02 22:00:00,23,0,0,4.5,5.5,16
2017-04-02 23:00:00,24,0,0,3.0,4.8,43
2017-04-03 00:00:00,1,0,0,3.2,5.3,14
2017-04-03 01:00:00,2,0,0,2.8,4.3,31
2017-04-03 02:00:00,3,0,0,1.9,5.5,42
2017-04-03 03:00:00,4,0,0,1.6,3.5,71
2017-04-03 04:00:00,5,0,0,1.3,2.8,74
2017-04-03 05:00:00,6,0,0,1.1,3.2,240
2017-04-03 06:00:00,7,3,0,1.1,4.1,182
2017-04-03 07:00:00,8,70,0,0.9,2.8,187
2017-04-03 08:00:00,9,140,9,2.6,3.5,133
2017-04-03 09:00:00,10,208,13,3.3,2.8,69
2017-04-03 10:00:00,11,212,6,3.8,3.0,26
2017-04-03 11:00:00,12,256,11,4.2,2.4,16
2017-04-03 12:00:00,13,266,11,4.5,1.8,47
2017-04-03 13:00:00,14,256,10,4.8,1.7,35
2017-04-03 14:00:00,15,252,12,4.9,1.8,10
2017-04-03 15:00:00,16,150,0,4.7,2.0,20
2017-04-03 16:00:00,17,130,0,4.5,1.6,44
2017-04-03 17:00:00,18,72,0,4.1,1.6,81
2017-04-03 18:00:00,19,20,0,3.6,0.7,24
2017-04-03 19:00:00,20,0,0,3.1,0.5,19
2017-04-03 20:00:00,21,0,0,2.6,0.1,25
2017-04-03 21:00:00,22,0,0,2.1,0.3,54
2017-04-03 22:00:00,23,0,0,1.6,0.3,358
2017-04-03 23:00:00,24,0,0,1.2,0.3,92
2017-04-04 00:00:00,1,0,0,0.9,0.2,18
2017-04-04 01:00:00,2,0,0,0.7,0.1,69
2017-04-04 02:00:00,3,0,0,0.4,0.3,11
2017-04-04 03:00:00,4,0,0,0.3,0.5,112
2017-04-04 04:00:00,5,0,0,0.2,0.3,25
2017-04-04 05:00:00,6,0,0,0.1,0.3,57
2017-04-04 06:00:00,7,12,0,0.4,0.1,42
2017-04-04 07:00:00,8,92,294,2.3,0.7,44
2017-04-04 08:00:00,9,118,457,4.1,1.0,84
2017-04-04 09:00:00,10,193,443,5.9,0.9,111
2017-04-04 10:00:00,11,240,464,7.5,0.5,53
2017-04-04 11:00:00,12,276,456,8.9,0.7,28
2017-04-04 12:00:00,13,331,350,9.9,1.3,359
2017-04-04 13:00:00,14,304,407,10.6,0.7,12
2017-04-04 14:00:00,15,283,359,10.9,0.8,359
2017-04-04 15:00:00,16,249,305,10.9,0.7,41
2017-04-04 16:00:00,17,167,28,10.0,1.1,353
2017-04-04 17:00:00,18,57,0,8.7,1.0,100
2017-04-04 18:00:00,19,6,0,7.4,0.5,202
2017-04-04 19:00:00,20,0,0,6.3,0.7,212
2017-04-04 20:00:00,21,0,0,6.2,0.9,220
2017-04-04 21:00:00,22,0,0,6.0,2.0,259
2017-04-04 22:00:00,23,0,0,5.9,1.6,214
2017-04-04 23:00:00,24,0,0,5.7,2.0,132
2017-04-05 00:00:00,1,0,0,5.6,3.2,185
2017-04-05 01:00:00,2,0,0,5.5,2.6,252
2017-04-05 02:00:00,3,0,0,5.3,3.5,229
2017-04-05 03:00:00,4,0,0,5.2,3.5,259
2017-04-05 04:00:00,5,0,0,5.1,2.4,231
2017-04-05 05:00:00,6,0,0,5.0,2.4,228
2017-04-05 06:00:00,7,17,0,5.5,3.9,242
2017-04-05 07:00:00,8,98,403,8.0,3.5,268
2017-04-05 08:00:00,9,138,646,10.9,2.4,200
2017-04-05 09:00:00,10,245,200,12.0,1.4,183
2017-04-05 10:00:00,11,315,127,12.9,1.3,280
2017-04-05 11:00:00,12,316,86,13.4,1.8,258
2017-04-05 12:00:00,13,110,0,12.6,1.1,266
2017-04-05 13:00:00,14,323,87,13.0,1.0,266
2017-04-05 14:00:00,15,316,254,13.6,1.0,316
2017-04-05 15:00:00,16,271,181,13.8,1.1,331
2017-04-05 16:00:00,17,183,275,13.7,2.4,309
2017-04-05 17:00:00,18,80,573,13.4,1.8,244
2017-04-05 18:00:00,19,30,343,12.4,2.0,237
2017-04-05 19:00:00,20,0,0,11.3,2.6,260
2017-04-05 20:00:00,21,0,0,10.8,3.0,317
2017-04-05 21:00:00,22,0,0,10.3,3.5,311
2017-04-05 22:00:00,23,0,0,9.8,3.0,306
2017-04-05 23:00:00,24,0,0,9.3,2.4,331
2017-04-06 00:00:00,1,0,0,9.1,2.6,311
