timestamp,h_day,G_Dh_min,G_Dh_mean,G_Dh_var,G_Bn_min,G_Bn_mean,G_Bn_var,Ta_min,Ta_mean,Ta_var,FF_min,FF_mean,FF_var,DD_min,DD_mean,DD_var
2017-01-26,10.0,0.0,45.833333333333336,72.08006820116125,0.0,47.333333333333336,78.91418931575183,2.3,6.179166666666666,3.3900082296509915,0.8,2.4458333333333337,1.2392070278896157,12.0,175.91666666666666,91.49859427129567
2017-01-27,10.0,0.0,27.125,52.7976551686185,0.0,24.208333333333332,63.55687570417038,3.1,5.591666666666668,1.330876359418098,3.5,7.433333333333333,2.090489159870539,10.0,275.7083333333333,125.88693310878709
2017-01-28,10.0,0.0,20.791666666666668,29.794921024238008,0.0,220.25,336.95364795408466,-1.9,3.295833333333333,3.4603944443003796,2.6,5.5874999999999995,2.419901632927148,4.0,197.16666666666666,132.9608202071006
2017-01-29,10.0,0.0,20.125,31.29982983701488,0.0,0.0,0.0,3.3,4.754166666666666,1.1765754162589528,1.8,3.116666666666667,0.896692796343593,32.0,177.41666666666666,74.27441286066892
2017-01-30,10.0,0.0,11.666666666666666,17.848801364375355,0.0,0.0,0.0,4.3,5.270833333333334,0.4903230227785222,0.9,2.866666666666667,1.573052050513012,26.0,199.5,91.10242682779116
2017-01-31,10.0,0.0,27.416666666666668,42.12292225985924,0.0,0.0,0.0,5.8,8.312499999999998,1.7942692590336167,0.7,2.4499999999999997,1.101777220438988,1.0,197.70833333333334,78.69726207417266
2017-02-01,10.0,0.0,35.666666666666664,55.11858099601706,0.0,0.08333333333333333,0.28232985128663995,4.5,6.691666666666666,1.164293652883553,0.6,3.0125000000000006,1.3022764349566793,24.0,170.54166666666666,93.2234245458617
2017-02-02,10.0,0.0,40.833333333333336,60.616877163884396,0.0,117.25,180.4943091960905,2.3,5.779166666666666,2.718052238463141,0.7,3.9958333333333336,1.7843471992681896,196.0,265.9583333333333,24.980825980472844
2017-02-03,10.0,0.0,54.166666666666664,83.75256863895692,0.0,41.875,70.46202338231876,-0.1,3.2708333333333335,2.079397731925336,0.1,0.7708333333333334,0.43686548189959146,1.0,132.54166666666666,98.49386613727104
2017-02-04,10.0,0.0,25.291666666666668,34.57754884398214,0.0,218.625,332.5363415903003,-4.3,-0.1458333333333332,2.7897294814569644,0.7,2.5708333333333337,1.2729558777375856,4.0,156.25,98.52267450340733
2017-02-05,10.0,0.0,45.208333333333336,66.9405831067124,0.0,139.54166666666666,214.44366426856155,-2.4,1.9749999999999999,3.602444822013541,1.3,3.5541666666666676,0.9329612353504656,0.0,176.58333333333334,117.53368311538046
2017-02-06,10.0,0.0,52.791666666666664,79.55746032116424,0.0,12.75,20.477453136474804,-1.1,1.025,1.3810046752431644,1.0,2.7125000000000004,1.145620204157518,4.0,188.25,115.1030729012234
2017-02-07,10.0,0.0,31.75,58.17757673522169,0.0,35.625,91.19869016031164,0.0,2.5416666666666665,2.1683326928003153,0.3,1.845833333333333,0.8787239595580908,7.0,150.625,105.72721771245752
2017-02-08,10.0,0.0,27.458333333333332,37.41538763509016,0.0,225.125,318.0026404730408,-3.7,0.2875000000000001,2.898022189131003,0.4,1.929166666666667,0.9336600101175767,203.0,283.125,27.877546676414205
2017-02-09,10.0,0.0,39.208333333333336,55.619811270779245,0.0,163.91666666666666,231.99867253493284,-4.9,-0.6000000000000002,3.200543432117359,0.4,3.516666666666667,2.1475297571794,177.0,272.7916666666667,42.712363719334846
2017-02-10,10.0,0.0,49.708333333333336,74.69152746705826,0.0,4.0,7.265164051530577,-1.6,0.6749999999999999,1.8519672266796874,0.7,2.0000000000000004,0.9568971595281509,1.0,228.5,63.5726219442738
2017-02-11,10.0,0.0,55.416666666666664,84.14940991121563,0.0,73.625,129.5741562060959,-2.1,1.6375,2.8544111552960025,1.3,4.583333333333333,1.8513606433874674,18.0,191.375,120.25075702554805
2017-02-12,10.0,0.0,47.375,70.94934659747541,0.0,1.8333333333333333,3.7609742801875004,-0.6,1.3208333333333333,1.3335076878755476,2.5,4.7375,1.1890121950594115,6.0,153.20833333333334,124.08516681371876
2017-02-13,10.0,0.0,56.375,83.73499216602028,0.0,7.791666666666667,13.75556540859535,0.8,3.554166666666667,2.6145045530599127,1.7,5.154166666666668,1.65607686407067,8.0,125.70833333333333,120.19602799147539
2017-02-14,11.0,0.0,50.333333333333336,72.52325963720742,0.0,106.08333333333333,216.70856339627042,-5.4,-2.2374999999999994,1.8661311990784337,1.1,3.8791666666666664,2.1380566484272716,70.0,234.125,52.261310404709434
2017-02-15,11.0,0.0,50.458333333333336,76.41646713422023,0.0,14.791666666666666,31.249318833155897,-5.3,-1.4833333333333336,2.821758111635317,7.5,9.658333333333333,1.4349418005670105,2.0,219.33333333333334,105.14406955372633
2017-02-16,10.0,0.0,40.083333333333336,70.1432798644669,0.0,15.166666666666666,36.30866068281382,0.0,2.8499999999999996,2.0370481627569106,2.1,5.458333333333333,1.4652249171956553,42.0,235.125,64.7841315111361
2017-02-17,11.0,0.0,62.416666666666664,90.70492852084176,0.0,57.041666666666664,100.7780510811265,1.0,4.683333333333333,2.9381547990513375,4.4,6.933333333333334,1.2726783352157514,12.0,178.79166666666666,117.42489891014584
2017-02-18,10.0,0.0,53.041666666666664,79.67514432486712,0.0,76.08333333333333,193.14016461732083,-0.9,2.3083333333333336,2.397447313954658,2.1,5.020833333333334,1.6413089067985445,25.0,209.83333333333334,77.85363450602098
2017-02-19,11.0,0.0,68.70833333333333,97.90167168562844,0.0,49.666666666666664,84.2608097395878,0.0,3.9499999999999993,3.0089720908440247,0.7,2.729166666666666,1.3722337127176407,3.0,195.625,118.44125768387941
2017-02-20,11.0,0.0,55.0,77.69337725678565,0.0,24.375,53.212300392329205,2.5,5.420833333333333,2.0984423139384925,0.8,2.3874999999999997,1.2470181826365192,15.0,170.04166666666666,106.42142607358835
2017-02-21,11.0,0.0,34.916666666666664,47.49912279891773,0.0,248.5,317.7366971183092,3.4,9.65,5.0647116746983825,2.5,4.2625,1.3949637676454105,8.0,207.75,103.63869094536831
2017-02-22,11.0,0.0,28.75,36.02565510975417,0.0,266.9166666666667,348.23816396337105,5.4,10.6625,3.8259767153090403,0.1,2.3000000000000003,1.5217267080238304,29.0,164.5,82.95624829049818
2017-02-23,11.0,0.0,48.166666666666664,72.64964565978799,0.0,1.75,5.383146001137738,3.1,6.091666666666668,1.4040056567044057,1.3,4.179166666666666,1.6304118355873123,1.0,204.16666666666666,134.83795964905002
2017-02-24,12.0,0.0,58.666666666666664,88.29972015646564,0.0,60.666666666666664,109.1826020010063,2.7,6.504166666666667,2.9608281988640286,0.5,3.0208333333333326,1.3335076878755474,8.0,169.375,90.89641141813934
2017-02-25,11.0,0.0,43.041666666666664,79.999716937905,0.0,20.875,45.56725798202038,3.5,5.012499999999999,1.400407549375476,1.5,3.204166666666666,1.1039372881789455,2.0,161.25,155.59039033699153
2017-02-26,11.0,0.0,69.25,95.20424268953015,0.0,8.875,11.884635678782557,1.1,4.341666666666667,2.182124347205417,0.0,1.2958333333333334,0.9516480746426247,0.0,156.0,101.93305561046895
2017-02-27,11.0,0.0,47.833333333333336,82.13544840114997,0.0,23.208333333333332,50.31291576477776,4.3,7.716666666666666,2.75786096485107,1.1,2.6125000000000003,1.1561978542883002,3.0,151.95833333333334,129.08456249824113
2017-02-28,11.0,0.0,45.666666666666664,76.18322688079716,0.0,47.375,102.92370010584666,6.2,8.666666666666666,2.0096866869515124,0.7,3.441666666666666,2.123761361085699,9.0,174.16666666666666,99.28293634494985
2017-03-01,12.0,0.0,63.958333333333336,85.3562759296568,0.0,58.5,98.40334034627253,3.3,6.333333333333333,1.6856598931463957,0.7,1.9333333333333333,1.1980660744886233,41.0,183.5,84.38885152002938
2017-03-02,12.0,0.0,33.791666666666664,41.84233259632461,0.0,272.6666666666667,351.716742090374,0.9,5.9875,4.000033967247083,0.4,3.6374999999999997,2.078003326774757,15.0,143.54166666666666,82.49583871806566
